Confirmed list of securities to be auctioned in A 2024140 to be held on Jul 29 2024.

Sr No,Symbol,Series,Total Qty
1,63MOONS,EQ,31
2,980IHFL33,NX,3
3,AADHARHFC,EQ,4
4,AARTIIND,EQ,1372
5,ABDL,EQ,2
6,ADANIPORTS,EQ,25
7,ADL,EQ,500
8,AEROFLEX,EQ,438
9,AJOONI,EQ,2962
10,AKI,EQ,568
11,AKSHAR,EQ,4081
12,ALLSEC,EQ,5940
13,ALMONDZ,EQ,4275
14,APLLTD,EQ,1
15,APOLLOTYRE,EQ,1
16,ASHAPURMIN,EQ,500
17,ASHOKLEY,EQ,586
18,ASIANPAINT,EQ,5
19,AURIONPRO,EQ,2
20,AUTOIND,EQ,1
21,AVTNPL,EQ,50
22,AWL,EQ,10
23,AYMSYNTEX,EQ,124
24,BAJFINANCE,EQ,81
25,BALAMINES,EQ,10
26,BALRAMCHIN,EQ,21
27,BALUFORGE,EQ,125
28,BANCOINDIA,EQ,1
29,BEARDSELL,EQ,1600
30,BEDMUTHA,EQ,1
31,BEL,EQ,92
32,BHARATFORG,EQ,100
33,BHARATGEAR,EQ,10
34,BHEL,EQ,100
35,BLKASHYAP,EQ,4500
36,BODALCHEM,EQ,5
37,BSE,EQ,63
38,BSE500IETF,EQ,493
39,CAPACITE,EQ,50
40,CAPLIPOINT,EQ,1
41,CENTRUM,EQ,2512
42,CHOLAFIN,EQ,100
43,CIPLA,EQ,32
44,COALINDIA,EQ,704
45,COROMANDEL,EQ,279
46,CUMMINSIND,EQ,3
47,DALBHARAT,EQ,300
48,DANGEE,EQ,424
49,DCW,EQ,500
50,DEEDEV,EQ,122
51,DHANBANK,EQ,6268
52,DHANUKA,EQ,1
53,DLF,EQ,850
54,DRREDDY,EQ,10
55,EBBETF0431,EQ,14
56,ECLERX,EQ,1
57,EGOLD,EQ,5
58,EIHOTEL,EQ,3
59,ELECON,EQ,10
60,EMAMILTD,EQ,1
61,EMBASSY,RR,136
62,EMCURE,EQ,14
63,EMMBI,EQ,105
64,ENIL,EQ,3
65,FACT,EQ,3
66,FEDFINA,EQ,10
67,GABRIEL,EQ,10
68,GEECEE,EQ,2
69,GICRE,EQ,90
70,GMRINFRA,EQ,500
71,GOKUL,EQ,5000
72,GOLDIAM,EQ,87
73,GOLDTECH,EQ,3008
74,GRASIM,EQ,252
75,GREAVESCOT,EQ,1300
76,GREENPLY,EQ,25
77,GRWRHITECH,EQ,1
78,GSEC10IETF,EQ,4
79,HAL,EQ,50
80,HBLPOWER,EQ,250
81,HBSL,EQ,999
82,HCLTECH,EQ,7
83,HDFCLIFE,EQ,10
84,HERCULES,EQ,6
85,HEROMOTOCO,EQ,12
86,HEXATRADEX,EQ,2246
87,HFCL,EQ,4800
88,HINDOILEXP,EQ,1000
89,HISARMETAL,EQ,30
90,HSCL,EQ,5617
91,ICICIBANK,EQ,213
92,IDEAFORGE,EQ,2
93,IFCI,EQ,50
94,INDHOTEL,EQ,1000
95,INDIAGLYCO,EQ,1000
96,INDOAMIN,EQ,5
97,INDOTECH,EQ,152
98,INDUSINDBK,EQ,80
99,INDUSTOWER,EQ,100
100,INFRABEES,EQ,80
101,INFY,EQ,15
102,INVENTURE,EQ,5
103,IPCALAB,EQ,25
104,IREDA,EQ,2182
105,JAYSREETEA,EQ,25
106,JINDALPHOT,EQ,3
107,JINDALSAW,EQ,1
108,JINDWORLD,EQ,1
109,JKCEMENT,EQ,4
110,JSWINFRA,EQ,50
111,JSWSTEEL,EQ,30
112,JWL,EQ,50
113,KALYANKJIL,EQ,1427
114,KAMATHOTEL,EQ,57
115,KARURVYSYA,EQ,100
116,KEI,EQ,50
117,KHAITANLTD,EQ,259
118,KOTAKBANK,EQ,8
119,KOTHARIPRO,EQ,553
120,KRITI,EQ,14636
121,LALPATHLAB,EQ,27
122,LEMONTREE,EQ,10
123,LEXUS,EQ,104
124,LICI,EQ,530
125,LIQUIDBEES,EQ,8
126,LUPIN,EQ,1
127,M&M,EQ,1
128,MAHABANK,EQ,2000
129,MAHLOG,EQ,130
130,MANORG,EQ,1
131,MBECL,EQ,436
132,MCLEODRUSS,EQ,12
133,MEGASTAR,EQ,1
134,METROPOLIS,EQ,1
135,MINDTECK,EQ,5322
136,MIRCELECTR,EQ,33
137,MMP,EQ,6
138,MODISONLTD,EQ,642
139,MOL,EQ,1
140,MPHASIS,EQ,5
141,MSPL,EQ,2157
142,MTNL,EQ,5760
143,MUKANDLTD,EQ,1
144,MUKKA,EQ,500
145,MURUDCERA,EQ,5
146,NATIONALUM,EQ,5
147,NAVA,EQ,1
148,NDLVENTURE,EQ,629
149,NECLIFE,EQ,50
150,NIACL,EQ,50
151,NILAINFRA,EQ,1000
152,NLCINDIA,EQ,1402
153,NMDC,EQ,25
154,NTPC,EQ,6
155,NXST,RR,145
156,OFSS,EQ,1
157,OPTIEMUS,EQ,100
158,ORCHPHARMA,EQ,1
159,ORIENTLTD,EQ,10
160,OSWALGREEN,EQ,1
161,PANSARI,EQ,501
162,PATANJALI,EQ,5
163,PATELENG,EQ,1
164,PAYTM,EQ,84521
165,PCJEWELLER,EQ,4873
166,PEL,EQ,313
167,PETRONET,EQ,7427
168,PFC,EQ,589
169,PNBHOUSING,EQ,53
170,POONAWALLA,EQ,25
171,PPL,EQ,500
172,PRAENG,EQ,1360
173,PSB,EQ,950
174,QUICKHEAL,EQ,5
175,RADHIKAJWE,EQ,1
176,RAILTEL,EQ,1
177,RANEHOLDIN,EQ,13
178,RBLBANK,EQ,100
179,RELINFRA,EQ,10
180,RHL,EQ,5227
181,RKFORGE,EQ,2
182,RKSWAMY,EQ,10
183,RPOWER,EQ,500
184,RPPINFRA,EQ,1
185,SAIL,EQ,100
186,SAKUMA,EQ,2
187,SALONA,EQ,2
188,SAMMAANCAP,EQ,1982
189,SANDHAR,EQ,119
190,SANSTAR,EQ,1
191,SDL26BEES,EQ,6
192,SEPC,EQ,12500
193,SERVOTECH,EQ,1
194,SETF10GILT,EQ,84
195,SETFNN50,EQ,10
196,SHRIRAMFIN,EQ,164
197,SIEMENS,EQ,4
198,SILVERBEES,EQ,345
199,SINDHUTRAD,EQ,26
200,SJS,EQ,114
201,SJVN,EQ,560
202,SKIPPERPP,E1,4
203,SOBHAPP,E1,1
204,SONAMLTD,EQ,2
205,SPMLINFRA,EQ,459
206,STANLEY,EQ,1
