1,AARTIPHARM,INE0LRU01027,675.1,20
2,DEEPAKNTR,INE288B01029,2933.95,20
3,TVSSCS,INE395N01027,197.25,20
4,NFL,INE870D01012,137.44,23.24
5,MARUTI,INE585B01010,12397.1,9
6,RAJESHEXPO,INE343B01030,293.65,20
7,BLUESTARCO,INE472A01039,1683.75,20
8,SGBJAN29IX,IN0020200377,7599.51,10
9,ITI,INE248A01017,299.65,22.58
10,BECTORFOOD,INE495P01012,1629.35,20
11,SGBMAR25,IN0020160126,7429.45,10
12,INDIAGLYCO,INE560A01015,1353.95,20
13,PGEL,INE457L01029,541.7,21.79
14,SGBSEP27,IN0020190115,7504.8,10
15,SGBNOV25VI,IN0020170083,7600,10
16,RECLTD,INE020B01018,629.4,20.94
17,SGBAUG27,IN0020190107,7651,10
18,SGBMAY26,IN0020180033,7540,10
19,FLUOROCHEM,INE09N301011,3165.6,20
20,PAGEIND,INE761H01022,41962.2,20
21,EICHERMOT,INE066A01021,4865.8,9.82
22,GUJALKALI,INE186A01019,780.6,20
23,NMDC,INE584A01023,214.98,20
24,KIRLOSENG,INE146L01010,1360.35,20
25,DHANI,INE274G01010,55.68,24.13
26,MOIL,INE490G01020,387.85,21.08
27,ANANTRAJ,INE242C01024,604.4,20
28,TIINDIA,INE974X01010,4085.55,20
29,CHAMBLFERT,INE085A01013,528.45,20
30,SGBNOV25,IN0020170091,7351.01,10
31,RCF,INE027A01015,200.87,22.27
32,SANDHAR,INE278H01035,594.25,20
33,NCC,INE868B01028,324.45,20.55
34,STOVEKRAFT,INE00IN01015,836.05,20
35,VENUSPIPES,INE0JA001018,2368.95,20
36,TITAN,INE280A01028,3621.15,9.15
37,BASF,INE373A01013,6513.8,20
38,NIFTYIETF,INF109K012R6,280.26,6
39,HDFCBANK,INE040A01034,1637.35,9
40,HINDALCO,INE038A01020,678.9,12.88
41,LIQUIDBEES,INF732E01037,1000,5
42,POWERINDIA,INE07Y701011,11645.9,20
43,TATACONSUM,INE192A01025,1199,9
44,SUBEXLTD,INE754A01055,29.55,21.33
45,SGBMAR30X,IN0020210319,7875,10
46,TANLA,INE483C01032,926.65,20
47,TORNTPHARM,INE685A01028,3426.1,20
48,YESBANK,INE528G01035,23.71,20
49,COLPAL,INE259A01022,3635.4,20
50,NRBBEARING,INE349A01021,321.95,20
51,ROSSARI,INE02A801020,892.55,20
52,SGBJUN30,IN0020220045,7672.45,10
53,SHRIRAMPPS,INE217L01019,140.68,20.64
54,SGBOCT25IV,IN0020170067,7322.25,10
55,DMART,INE192R01011,4980.6,20
56,SULA,INE142Q01026,486.85,20
57,ABSLLIQUID,INF209KB18T9,999.99,5
58,INDUSTOWER,INE121J01017,441.4,20
59,RICOAUTO,INE209B01025,119.15,22.39
60,UCOBANK,INE691A01018,50.67,20
61,DOMS,INE321T01012,2610.5,20
62,JUNIORBEES,INF732E01045,803.58,6.16
63,KFINTECH,INE138Y01010,1013.4,20
64,FORTIS,INE061F01013,563.4,20
65,BERGEPAINT,INE463A01038,576.8,20
66,OIL,INE274J01014,729.85,20
67,ITC,INE154A01025,509.4,9
68,EMAMILTD,INE548C01032,822.35,20
69,EBBETF0431,INF754K01LE1,1251.78,20
70,IMFA,INE919H01018,650.7,20
71,3MINDIA,INE470A01017,35717.75,20
72,CONFIPET,INE552D01024,89.06,20
73,GUJGASLTD,INE844O01030,676.15,20
74,WHIRLPOOL,INE716A01013,2205.5,20
75,SOTL,INE035D01020,607.7,20
76,LTF,INE498L01015,172.41,20
77,ADVENZYMES,INE837H01020,443.6,20
78,VTL,INE825A01020,490.05,20
79,ICICIB22,INF109KB15Y7,118.64,20
80,JYOTHYLAB,INE668F01031,552.15,20
81,INDIANB,INE562A01011,550.05,20
82,MANKIND,INE634S01028,2391.1,20
83,GMDCLTD,INE131A01031,367.2,21.9
84,ASTRAL,INE006I01046,1926.05,20
85,SONACOMS,INE073K01018,710.8,20
86,HAVELLS,INE176B01034,1901.95,20
87,INTELLECT,INE306R01017,983.45,20
88,SAFARI,INE429E01023,2486.2,20
89,PFIZER,INE182A01018,6130,20
90,MCX,INE745G01035,5207.6,20
91,DRREDDY,INE089A01023,6853.85,9
92,ARVIND,INE034A01011,394.1,20
93,DCBBANK,INE503A01015,122.88,20
94,RRKABEL,INE777K01022,1605.9,20
95,JSWINFRA,INE880J01026,316.75,20
96,BIOCON,INE376G01013,361.9,20
97,BIRLACORPN,INE340A01012,1333.1,20
98,ANDHRAPAP,INE435A01028,568.35,20
99,PIIND,INE603J01030,4539.8,20
100,INDUSINDBK,INE095A01012,1436.7,11.09
101,TATAPOWER,INE245A01021,433.95,20
102,BRITANNIA,INE216A01030,5916.05,9
103,MSTCLTD,INE255X01014,761.65,23.12
104,IOLCP,INE485C01011,436.55,20
105,SGBNOV258,IN0020170109,7610,10
106,SGBOCT27VI,IN0020190388,7490,10
107,BPCL,INE029A01011,355.4,13.25
108,SGBDE30III,IN0020220110,7967.81,10
109,ABB,INE117A01022,7767.9,20
110,APTUS,INE852O01025,321.35,20
111,GOLDBEES,INF204KB17I5,60.36,20
112,SGBSEP24,IN0020160043,7228.58,10
113,CEATLTD,INE482A01020,2848.55,20
114,NSLNISP,INE0NNS01018,53.18,20
115,SGBOCT25V,IN0020170075,7500,10
116,MRF,INE883A01011,134419,20
117,SGBJUN28,IN0020200104,7519.5,10
118,SYNGENE,INE398R01022,869.05,20
119,INOXINDIA,INE616N01034,1186.85,20
120,ACC,INE012A01025,2341.3,20
121,GRINDWELL,INE536A01023,2458.5,20
122,SHREECEM,INE070A01015,25507.6,20
123,PHARMABEES,INF204KC1089,23.51,20
124,CLEAN,INE227W01023,1478.9,20
125,HCLTECH,INE860A01027,1790.45,9.02
126,JUBLPHARMA,INE700A01033,916.95,20
127,TIMKEN,INE325A01013,3850.15,20
128,SGBMAR28X,IN0020190552,7575,10
129,SGBSEP31II,IN0020230093,7946.68,10
130,SBFC,INE423Y01016,83.79,20
131,ARE&M,INE885A01032,1509.4,20
132,NIITLTD,INE161A01038,173.1,22.8
133,ADANIENSOL,INE931S01010,1029.2,23
134,KAYNES,INE918Z01012,4839.25,20
135,STARCEMENT,INE460H01021,223.5,20
136,SGBJUL25,IN0020170034,7460,10
137,TI,INE133E01013,301.75,20
138,EXIDEIND,INE302A01020,488.85,20
139,THERMAX,INE152A01029,4382.45,20
140,GOKEX,INE887G01027,932.05,20
141,GILLETTE,INE322A01010,8967.5,20
142,DHAMPURSUG,INE041A01016,225.87,20
143,MOTILALOFS,INE338I01027,757.85,20
144,ZAGGLE,INE07K301024,351.15,20
145,SGBOCT27,IN0020190370,7476,10
146,JSWSTEEL,INE019A01038,930.95,10.93
147,TDPOWERSYS,INE419M01027,429.2,20
148,BAJAJHLDNG,INE118A01012,10903.9,20
149,TTML,INE517B01013,95.39,21.41
150,IDEAFORGE,INE349Y01013,712.8,20
151,M&MFIN,INE774D01024,325.1,20
152,MOM30IETF,INF109KC17C7,37.61,20
153,KNRCON,INE634I01029,333.4,20
154,RAIN,INE855B01025,167,20
155,IRFC,INE053F01010,178.46,21.89
156,WIPRO,INE075A01022,536.05,10.67
157,JTLIND,INE391J01024,234.97,20
158,TATATECH,INE142M01025,1068.8,20
