Confirmed list of securities to be auctioned in A 2024166 to be held on Sep 04 2024.

Sr No,Symbol,Series,Total Qty
1,63MOONS,EQ,248
2,875NHAI29,N6,20
3,AARTECH,EQ,20
4,ABCAPITAL,EQ,8
5,ABDL,EQ,25
6,ABFRL,EQ,46
7,ADANIENSOL,EQ,1025
8,ADANIPOWER,EQ,1
9,ADROITPP1,E1,1
10,ADVANIHOTR,EQ,200
11,AEROFLEX,EQ,103
12,AFIL,EQ,39660
13,AHLUCONT,EQ,10
14,AJOONI,EQ,3160
15,ALLCARGO,EQ,1
16,AMBUJACEM,EQ,32
17,AMDIND,EQ,38
18,ARCHIES,EQ,10
19,ARE&M,EQ,8
20,ATGL,EQ,225
21,AUBANK,EQ,1
22,BAJAJHCARE,EQ,50
23,BALUFORGE,EQ,227
24,BANDHANBNK,EQ,85
25,BANKBARODA,EQ,328
26,BANKINDIA,EQ,1000
27,BHARTIARTL,EQ,68
28,BIKAJI,EQ,940
29,BIOCON,EQ,11
30,BIRET,RR,600
31,BLUEDART,EQ,9
32,CALSOFT,EQ,96
33,CANFINHOME,EQ,40
34,CARTRADE,EQ,1
35,CERA,EQ,1
36,CESC,EQ,24870
37,CHALET,EQ,23
38,CHOLAFIN,EQ,100
39,CMSINFO,EQ,500
40,COALINDIA,EQ,1
41,CORALFINAC,EQ,98
42,DABUR,EQ,43
43,DAVANGERE,EQ,3000
44,DCAL,EQ,4
45,DCW,EQ,100
46,DEEPENR,EQ,1
47,DEEPINDS,EQ,100
48,DELHIVERY,EQ,1
49,DEN,EQ,2
50,ELECON,EQ,25
51,ELECTCAST,EQ,100
52,EMMBI,EQ,399
53,ENGINERSIN,EQ,200
54,EPACK,EQ,10
55,EXXARO,EQ,2
56,FACT,EQ,9
57,FDC,EQ,6
58,FEDFINA,EQ,330
59,FUSION,EQ,118
60,GATECH,EQ,184994
61,GENESYS,EQ,2
62,GEOJITFSL,EQ,15
63,GMRP&UI,EQ,9083
64,GODREJAGRO,EQ,10
65,GODREJIND,EQ,11741
66,GOLDBEES,EQ,4
67,GOLDIAM,EQ,282
68,GOPAL,EQ,106
69,GPPL,EQ,1
70,GSFC,EQ,25
71,GTLINFRA,EQ,5152
72,GUJGASLTD,EQ,2
73,GULPOLY,EQ,13
74,HATHWAY,EQ,13
75,HAVELLS,EQ,10
76,HBLPOWER,EQ,1
77,HCLTECH,EQ,6
78,HDFCBANK,EQ,7
79,HEG,EQ,24
80,HERANBA,EQ,79
81,HERITGFOOD,EQ,87
82,HESTERBIO,EQ,10
83,HEXATRADEX,EQ,900
84,HFCL,EQ,10875
85,HINDUNILVR,EQ,2
86,HITECH,EQ,752
87,HMAAGRO,EQ,4
88,HNGSNGBEES,EQ,48
89,HONAUT,EQ,1
90,ICICIGI,EQ,1
91,IDEA,EQ,601
92,IGARASHI,EQ,100
93,INDIGO,EQ,152
94,INDRAMEDCO,EQ,25
95,INDUSINDBK,EQ,51
96,IRFC,EQ,1442
97,ISFT,EQ,300
98,JAGSNPHARM,EQ,3
99,JAMNAAUTO,EQ,150
100,JHS,EQ,100
101,JINDALSAW,EQ,1500
102,JINDALSTEL,EQ,50
103,JKTYRE,EQ,44
104,JSL,EQ,450
105,JUSTDIAL,EQ,1
106,JYOTHYLAB,EQ,10
107,KABRAEXTRU,EQ,1
108,KAJARIACER,EQ,43
109,KAMOPAINTS,EQ,200
110,KFINTECH,EQ,1
111,KIRIINDUS,EQ,11400
112,KIRLPNU,EQ,4
113,KITEX,EQ,6635
114,KNRCON,EQ,15
115,KPITTECH,EQ,136
116,KSCL,EQ,200
117,LAXMICOT,EQ,4781
118,LAXMIMACH,EQ,2
119,LICI,EQ,55
120,LICNFNHGP,EQ,23
121,LIQUIDADD,EQ,59
122,LIQUIDBEES,EQ,4039
123,LLOYDSENGG,EQ,1922
124,LORDSCHLO,EQ,2
125,LTFOODS,EQ,40
126,LUPIN,EQ,43
127,M&M,EQ,24
128,M&MFIN,EQ,12
129,MADRASFERT,EQ,1
130,MAFANG,EQ,13
131,MAGNUM,EQ,524
132,MAHABANK,EQ,99
133,MAHKTECH,EQ,420
134,MANINFRA,EQ,53
135,MANORG,EQ,11
136,MASTEK,EQ,6
137,MAZDOCK,EQ,80
138,MCX,EQ,1
139,MEDPLUS,EQ,54
140,METROPOLIS,EQ,120
141,MODISONLTD,EQ,5
142,MON100,EQ,11
143,MOREPENLAB,EQ,490
144,MOTHERSON,EQ,100
145,MOTILALOFS,EQ,10
146,MUFTI,EQ,86
147,MUNJALAU,EQ,75
148,MUTHOOTFIN,EQ,5
149,NAVINFLUOR,EQ,51
150,NAVNETEDUL,EQ,1
151,NDRAUTO,EQ,13
152,NETWORK18,EQ,927
153,NHPC,EQ,4700
154,NIACL,EQ,2
155,NIITLTD,EQ,186
156,NORBTEAEXP,EQ,505
157,OIL,EQ,50
158,OLAELEC,EQ,30
159,ORIANA,SM,150
160,ORIENTCEM,EQ,20
161,PAVNAIND,EQ,3
162,PAYTM,EQ,468
163,PFC,EQ,23
164,PLATIND,EQ,1
165,POLYMED,EQ,800
166,PPL,EQ,50
167,PRECWIRE,EQ,651
168,PREMIERENE,EQ,945
169,PRESTIGE,EQ,1
170,RAYMOND,EQ,1
171,RECLTD,EQ,5
172,REFEX,EQ,5000
173,RHFL,EQ,10979
174,RTNINDIA,EQ,189
175,RVNL,EQ,201
176,SAPPHIRE,EQ,1
177,SBC,EQ,295
178,SBICARD,EQ,20
179,SBILIFE,EQ,20
180,SCI,EQ,100
181,SHARDACROP,EQ,10
182,SHRIRAMFIN,EQ,25
183,SIS,EQ,5
184,SOMANYCERA,EQ,330
185,SONACOMS,EQ,5
186,SONATSOFTW,EQ,45
187,SSDL,EQ,2
188,SSEGL,SM,2000
189,STAR,EQ,10
190,STARHEALTH,EQ,215
191,SUNFLAG,EQ,20
192,SUPRAJIT,EQ,1
193,TATACONSUM,EQ,15
194,TBOTEK,EQ,1385
195,TECHM,EQ,1
