Sr. No,Symbol,Series,Security Name,From,To
1,ESFL,SM,ESSEN SPECIALITY FILMS LIMITED,10,5
2,PULZ,SM,PULZ ELECTRONICS LIMITED,10,5
3,SSEGL,SM,SATHLOKHAR SYNERGYS E&C GLOBAL LIMITED,10,5
4,OSWALAGRO,BE,OSWAL AGRO MILLS LIMITED,20,5
5,TEMBO,EQ,TEMBO GLOBAL INDUSTRIES LIMITED,20,10
6,BALCO,SM,SOLVE PLASTIC PRODUCTS LIMITED,5,20
7,CEREBRAINT,BE,CEREBRA INTEGRATED TECHNOLOGIES LIMITED,5,2
8,IITL,BE,INDUSTRIAL INVESTMENT TRUST LIMITED,5,2
9,TVVISION,BE,TV VISION LIMITED,5,2
