1,AARTIPHARM,INE0LRU01027,608.75,20
2,HEALTHIETF,INF109KC1Q72,123.84,20
3,JLHL,INE682M01012,1145.2,20
4,DPSCLTD,INE360C01024,17.85,23.06
5,PONNIERODE,INE838E01017,437.65,20
6,DEEPAKNTR,INE288B01029,2463.5,20
7,THANGAMAYL,INE085J01014,1259.1,20
8,NAVNETEDUL,INE060A01024,159.5,20
9,TVSSCS,INE395N01027,172.5,20
10,RELINFRA,INE036A01016,167.35,26.25
11,NFL,INE870D01012,102,20.24
12,PROZONER,INE195N01013,31.5,23.04
13,JAYAGROGN,INE785A01026,239.55,20
14,MARUTI,INE585B01010,12531.35,9
15,SWANENERGY,INE665A01038,602.5,22.68
16,ALBERTDAVD,INE155C01010,1152.7,20
17,ASAHISONG,INE228I01012,360.3,20
18,KMSUGAR,INE157H01023,38.75,22.62
19,ASHIMASYN,INE440A01010,25.4,25.05
20,SIGIND,INE529F01035,83,22.46
21,ESG,INF769K01GS9,37.98,20
22,YUKEN,INE384C01016,1378.05,20
23,RAJESHEXPO,INE343B01030,301.25,20
24,IGPL,INE204A01010,477.95,20
25,BLUESTARCO,INE472A01039,1529.5,20
26,SGBJAN29IX,IN0020200377,7387,10
27,ITI,INE248A01017,318.35,25.27
28,RUSTOMJEE,INE263M01029,730.45,20
29,BECTORFOOD,INE495P01012,1224.3,20
30,SGBMAR25,IN0020160126,7400,10
31,MOVALUE,INF247L01BE5,102.73,20
32,INDIAGLYCO,INE560A01015,797,20
33,MIDQ50ADD,INF740KA1QL0,230.97,20
34,TRIGYN,INE948A01012,113.65,20.25
35,VSTTILLERS,INE764D01017,3404.25,20
36,SGBSEP27,IN0020190115,7400,10
37,SGBNOV25VI,IN0020170083,7200,10
38,RECLTD,INE020B01018,536.2,20
39,AXISCETF,INF846K016C7,109.18,20
40,IDFNIFTYET,INF194KA1U07,238.26,8.29
41,SGBAUG27,IN0020190107,7470,10
42,VERANDA,INE0IQ001011,167.8,21.35
43,JUBLINDS,INE645L01011,1126.5,22.34
44,PASUPTAC,INE818B01023,36.95,20.82
45,CENTRUM,INE660C01027,41.1,24.86
46,UCAL,INE139B01016,168.95,20
47,SGBMAY26,IN0020180033,7400,10
48,BLUEJET,INE0KBH01020,379.2,20
49,FLUOROCHEM,INE09N301011,3158.9,20
50,DHUNINV,INE320L01011,1227.35,21.55
51,GSEC10IETF,INF109KC18O0,229.6,10
52,STARPAPER,INE733A01018,230.3,20
53,GOLDCASE,INF0R8F01042,11.88,20
54,CHEMPLASTS,INE488A01050,484.05,20
55,PAGEIND,INE761H01022,36325.2,20
56,GOKULAGRO,INE314T01025,141.55,20
57,RUSHIL,INE573K01017,315.2,20
