Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23052024,1839939932,0002456
Trade Date <23-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL26,YR,30,20,66.67
20,2,0MOFSL26,N1,30,30,100.00
20,3,1003ISFL28,N4,991,991,100.00
20,4,1013DLSL24,NF,504,504,100.00
20,5,1015IHF28B,AZ,5,5,100.00
20,6,1018GS2026,GS,423,423,100.00
20,7,1025IHF34,Z8,99,99,100.00
20,8,1025NFL25,N5,47,47,100.00
20,9,1035UCL26,NA,238,238,100.00
20,10,1040UCL25,N4,80,80,100.00
20,11,105IIFL29,N7,80,80,100.00
20,12,105UCL2026,NB,29,29,100.00
20,13,1061DLSL24,NG,6,6,100.00
20,14,1065NFL27,NC,40,40,100.00
20,15,1075UCL25,N9,20,20,100.00
20,16,10CAGL27,N5,202,166,82.18
20,17,10IIFL28,N4,350,350,100.00
20,18,10IIFL28A,NE,977,934,95.60
20,19,10IIFL29,N6,50,50,100.00
20,20,10NIDO26,N6,47,42,89.36
20,21,182D010824,TB,100,100,100.00
20,22,182D040724,TB,300,300,100.00
20,23,182D050924,TB,600,600,100.00
20,24,182D060624,TB,100,100,100.00
20,25,182D111024,TB,500,300,60.00
20,26,182D130624,TB,100,100,100.00
20,27,182D150824,TB,1700,1700,100.00
20,28,182D190924,TB,500,500,100.00
20,29,182D200624,TB,2600,2600,100.00
20,30,182D220824,TB,100,100,100.00
20,31,182D241024,TB,100,100,100.00
20,32,182D250724,TB,500,500,100.00
20,33,182D270624,TB,100,100,100.00
20,34,182D300524,TB,900,500,55.56
20,35,20MICRONS,EQ,99783,59113,59.24
20,36,360ONE,EQ,698627,399409,57.17
20,37,364D020525,TB,100,100,100.00
20,38,364D051224,TB,100,100,100.00
20,39,364D080525,TB,3000,3000,100.00
20,40,364D090125,TB,300,300,100.00
20,41,364D160125,TB,9800,9800,100.00
20,42,364D191224,TB,2500,2500,100.00
20,43,364D261224,TB,100,100,100.00
20,44,364D300524,TB,7900,7900,100.00
20,45,3IINFOLTD,EQ,601542,353030,58.69
20,46,3MINDIA,EQ,2398,1079,45.00
20,47,3PLAND,EQ,8896,6564,73.79
20,48,574GS2026,GS,1,1,100.00
20,49,5PAISA,EQ,42462,25774,60.70
20,50,63MOONS,EQ,80381,57195,71.15
20,51,654GS2032,GS,512,512,100.00
20,52,667GS2050,GS,507,507,100.00
20,53,669GS2024,GS,417,417,100.00
20,54,676GS2061,GS,1400,1400,100.00
20,55,689GS2025,GS,1001,1001,100.00
20,56,68GS2060,GS,65,65,100.00
20,57,695GS2061,GS,2000,2000,100.00
20,58,699GS2026,GS,100,100,100.00
20,59,699GS2051,GS,3754,3377,89.96
20,60,706GS2028,GS,2800,2800,100.00
20,61,710GS2029,GS,2439,2290,93.89
20,62,717GS2030,GS,40550,40550,100.00
20,63,718GS2033,GS,860,860,100.00
20,64,718GS2037,GS,127611,108611,85.11
20,65,723GS2039,GS,100,100,100.00
20,66,725GS2063,GS,156166,156166,100.00
20,67,726GS2032,GS,10000,10000,100.00
20,68,732GS2030,GS,2900,2900,100.00
20,69,733GS2026,GS,1306,1053,80.63
20,70,736GS2052,GS,59888,44388,74.12
20,71,737GS2028,GS,4500,4500,100.00
20,72,737NTPC35C,NA,5,5,100.00
20,73,738GS2027,GS,36556,36553,99.99
