Confirmed list of securities to be auctioned in A 2024072 to be held on Apr 18 2024.

Sr No,Symbol,Series,Total Qty
1,360ONE,EQ,2
2,3MINDIA,EQ,1
3,63MOONS,EQ,363
4,AAATECH,EQ,3427
5,AARTECH,EQ,261
6,AARTIDRUGS,EQ,14
7,AARTIIND,EQ,1
8,AARTISURF,EQ,5
9,ACCELYA,EQ,9
10,ACE,EQ,3
11,ACL,EQ,35
12,ACLGATI,EQ,15
13,ADANIPOWER,EQ,79
14,AEGISCHEM,EQ,36
15,AEROFLEX,EQ,22
16,AETHER,EQ,4
17,AGI,EQ,5
18,AIAENG,EQ,2
19,AJANTPHARM,EQ,3
20,ALEMBICLTD,EQ,2
21,ALICON,EQ,4
22,ALKALI,EQ,28
23,ALKEM,EQ,2
24,ALLCARGO,EQ,21
25,ALPHA,EQ,64
26,ALPHAGEO,EQ,9
27,AMBUJACEM,EQ,750
28,AMNPLST,EQ,18
29,ANDHRSUGAR,EQ,29
30,ANGELONE,EQ,7
31,ANIKINDS,EQ,55
32,ANUP,EQ,2
33,APARINDS,EQ,1
34,APCL,EQ,17
35,APCOTEXIND,EQ,8
36,APEX,EQ,16
37,APLAPOLLO,EQ,8
38,APLLTD,EQ,2
39,APOLLO,EQ,56
40,APOLLOHOSP,EQ,9
41,APOLLOTYRE,EQ,12
42,APTECHT,EQ,11
43,ARE&M,EQ,6
44,ARIHANTCAP,EQ,54
45,ARIHANTSUP,EQ,10
46,ARMANFIN,EQ,1
47,ARVIND,EQ,2
48,ARVSMART,EQ,5
49,ASHAPURMIN,EQ,174
50,ASHIMASYN,EQ,164
51,ASKAUTOLTD,EQ,5
52,ASTEC,EQ,2
53,ASTRAMICRO,EQ,5
54,ASTRAZEN,EQ,1
55,ATALREAL,EQ,213
56,ATAM,EQ,30
57,ATFL,EQ,10
58,ATLANTAA,EQ,1160
59,ATMASTCO,SM,3200
60,ATUL,EQ,2
61,AUROPHARMA,EQ,6
62,AUTOAXLES,EQ,4
63,AUTOIND,EQ,26
64,AWHCL,EQ,3
65,AXISBANK,EQ,10
66,BAJAJ-AUTO,EQ,24
67,BAJAJCON,EQ,15
68,BAJAJHCARE,EQ,5
69,BAJAJHLDNG,EQ,2
70,BALAJITELE,EQ,4
71,BALKRISIND,EQ,1
72,BALPHARMA,EQ,1
73,BANSWRAS,EQ,21
74,BARBEQUE,EQ,10
75,BASF,EQ,2
76,BBETF0432,EQ,21
77,BBOX,EQ,12
78,BBTC,EQ,3
79,BCLIND,EQ,1
80,BDL,EQ,2
81,BEARDSELL,EQ,39
82,BEML,EQ,10
83,BERGEPAINT,EQ,12
84,BESTAGRO,EQ,5
85,BHAGCHEM,EQ,2
86,BHAGYANGR,EQ,27
87,BHARATFORG,EQ,4
88,BHARATGEAR,EQ,28
89,BHARTIARTL,EQ,5
90,BHARTIHEXA,EQ,2289
91,BHEL,EQ,72
92,BIGBLOC,EQ,3
93,BIL,EQ,8
94,BIOFILCHEM,EQ,10
95,BIRLACABLE,EQ,26
96,BIRLACORPN,EQ,1
97,BLAL,EQ,6
98,BLISSGVS,EQ,28
99,BLSE,EQ,4
100,BLUEDART,EQ,1
101,BODALCHEM,EQ,9
102,BOMDYEING,EQ,1
103,BOSCHLTD,EQ,1
104,BPCL,EQ,45
105,BSLGOLDETF,EQ,361
106,BSLSENETFG,EQ,82
107,BSOFT,EQ,98
108,BTML,EQ,182
109,BUTTERFLY,EQ,5
110,CAMS,EQ,4
111,CANTABIL,EQ,16
112,CAPACITE,EQ,31
113,CAPITALSFB,EQ,2
114,CAPLIPOINT,EQ,3
115,CAPTRUST,EQ,28
116,CARTRADE,EQ,5
117,CARYSIL,EQ,4
118,CCL,EQ,6
119,CEATLTD,EQ,2
120,CELEBRITY,EQ,166
121,CESC,EQ,40
122,CGCL,EQ,76
