Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18042024,1510920644,0002415
Trade Date <18-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,8602,8600,99.98
20,2,182D010824,TB,700,400,57.14
20,3,182D050924,TB,700,700,100.00
20,4,182D060624,TB,100,100,100.00
20,5,182D110724,TB,800,800,100.00
20,6,182D111024,TB,100,100,100.00
20,7,182D130624,TB,1100,1100,100.00
20,8,182D160524,TB,200,200,100.00
20,9,182D200624,TB,200,200,100.00
20,10,182D260924,TB,400,400,100.00
20,11,182D290824,TB,1500,800,53.33
20,12,20MICRONS,EQ,186251,74858,40.19
20,13,360ONE,EQ,2222350,686769,30.90
20,14,364D060325,TB,100,100,100.00
20,15,364D090125,TB,100,100,100.00
20,16,364D120924,TB,200,200,100.00
20,17,364D141124,TB,4100,4100,100.00
20,18,364D160125,TB,5400,5400,100.00
20,19,364D200325,TB,1000,1000,100.00
20,20,364D211124,TB,100,100,100.00
20,21,364D250424,TB,2900,2900,100.00
20,22,364D300125,TB,200,200,100.00
20,23,3IINFOLTD,EQ,1017505,595072,58.48
20,24,3MINDIA,EQ,2183,1029,47.14
20,25,515GS2025,GS,1,1,100.00
20,26,522GS2025,GS,31,31,100.00
20,27,574GS2026,GS,100,100,100.00
20,28,585GS2030,GS,4,4,100.00
20,29,5PAISA,EQ,132115,42272,32.00
20,30,610GS2031,GS,1,1,100.00
20,31,613GS2028,GS,1,1,100.00
20,32,618GS2024,GS,26,26,100.00
20,33,63MOONS,EQ,204888,149746,73.09
20,34,654GS2032,GS,227,227,100.00
20,35,667GS2035,GS,1,1,100.00
20,36,667GS2050,GS,699,699,100.00
20,37,669GS2024,GS,15217,15211,99.96
20,38,676GS2061,GS,1077,1077,100.00
20,39,695GS2061,GS,787,775,98.48
20,40,706GS2028,GS,17043,17033,99.94
20,41,710GS2029,GS,2700,1401,51.89
20,42,716GS2050,GS,212,212,100.00
20,43,717GS2028,GS,570,285,50.00
20,44,717GS2030,GS,8903,8902,99.99
20,45,718GS2033,GS,25200,25200,100.00
20,46,718GS2037,GS,1500,1500,100.00
20,47,71GS2034,GS,700,700,100.00
20,48,723GS2039,GS,1100,1100,100.00
20,49,725GS2063,GS,205500,200000,97.32
20,50,726GS2032,GS,26900,26900,100.00
20,51,726GS2033,GS,6,3,50.00
20,52,732GS2030,GS,350,350,100.00
20,53,733GS2026,GS,2100,2100,100.00
20,54,736GS2052,GS,9702,9702,100.00
20,55,737GR2054,GS,800,800,100.00
20,56,737GS2028,GS,2820,2820,100.00
20,57,738GS2027,GS,89870,87753,97.64
20,58,73GS2053,GS,25499,24849,97.45
20,59,741GS2036,GS,52401,52401,100.00
20,60,745AP34,SG,100,100,100.00
20,61,746GS2073,GS,50,50,100.00
20,62,74GS2035,GS,1,1,100.00
20,63,74GS2062,GS,955,955,100.00
20,64,754GS2036,GS,547173,481413,87.98
20,65,772GS2055,GS,1,1,100.00
20,66,824GS2033,GS,726,726,100.00
20,67,91D020524,TB,20600,20600,100.00
20,68,91D040724,TB,600,600,100.00
20,69,91D060624,TB,500,500,100.00
20,70,91D090524,TB,1000,500,50.00
20,71,91D120724,TB,2400,2400,100.00
20,72,91D160524,TB,400,400,100.00
20,73,91D200624,TB,3500,3500,100.00
20,74,91D230524,TB,1200,1100,91.67
20,75,91D250424,TB,100,100,100.00
20,76,91D270624,TB,15200,15200,100.00
20,77,91D300524,TB,300,300,100.00
20,78,92GS2030,GS,191,191,100.00
20,79,AAATECH,EQ,1708462,389801,22.82
20,80,AAKASH,EQ,493027,237073,48.09
20,81,AARON,EQ,3502,2723,77.76
20,82,AARTECH,EQ,244306,106855,43.74
20,83,AARTIDRUGS,EQ,110702,44320,40.04
20,84,AARTIIND,EQ,1402884,601967,42.91
20,85,AARTIPHARM,EQ,589354,264755,44.92
20,86,AARTISURF,EQ,16329,8217,50.32
20,87,AARTISURF,P1,1,1,100.00
20,88,AARVEEDEN,EQ,31970,24204,75.71
20,89,AARVI,EQ,60052,39388,65.59
20,90,AATMAJ,SM,14000,10000,71.43
20,91,AAVAS,EQ,248470,91552,36.85
20,92,ABB,EQ,1041299,307392,29.52
20,93,ABBOTINDIA,EQ,9484,4067,42.88
20,94,ABCAPITAL,EQ,7264789,1652890,22.75
20,95,ABCOTS,SM,4000,4000,100.00
20,96,ABFRL,EQ,2238822,784314,35.03
20,97,ABINFRA,SM,28000,28000,100.00
20,98,ABMINTLLTD,EQ,695,540,77.70
20,99,ABSLAMC,EQ,332526,196173,58.99
20,100,ABSLBANETF,EQ,25279,17861,70.66
20,101,ABSLLIQUID,EQ,5952,5548,93.21
20,102,ABSLNN50ET,EQ,5477,4912,89.68
20,103,ACC,EQ,228173,92402,40.50
20,104,ACCELYA,EQ,26829,9078,33.84
20,105,ACCENTMIC,SM,58000,37000,63.79
20,106,ACE,EQ,283829,152470,53.72
20,107,ACEINTEG,EQ,22383,11983,53.54
20,108,ACI,EQ,525447,198842,37.84
20,109,ACL,EQ,39830,29232,73.39
20,110,ACLGATI,EQ,170523,66953,39.26
20,111,ACSAL,SM,12000,9000,75.00
20,112,ADANIENSOL,EQ,497046,180337,36.28
20,113,ADANIENT,EQ,1703646,722103,42.39
20,114,ADANIGREEN,EQ,675360,403716,59.78
20,115,ADANIPORTS,EQ,6219274,3097037,49.80
20,116,ADANIPOWER,EQ,2684316,1420366,52.91
20,117,ADFFOODS,EQ,61900,29471,47.61
20,118,ADL,EQ,4027,3169,78.69
20,119,ADORWELD,EQ,10942,6823,62.36
20,120,ADROITPP,X1,45496,31599,69.45
20,121,ADSL,EQ,261739,109030,41.66
20,122,ADVANIHOTR,EQ,218744,123793,56.59
20,123,ADVENZYMES,EQ,109490,56712,51.80
20,124,AEGISCHEM,EQ,2873730,627713,21.84
20,125,AEROFLEX,EQ,738566,262374,35.52
20,126,AETHER,EQ,316280,272836,86.26
20,127,AFFLE,EQ,349711,171287,48.98
20,128,AGARIND,EQ,23202,15515,66.87
20,129,AGARWALFT,SM,9000,9000,100.00
20,130,AGI,EQ,168007,58571,34.86
20,131,AGNI,ST,75000,75000,100.00
20,132,AGRITECH,EQ,9603,6128,63.81
20,133,AGROPHOS,EQ,67218,33737,50.19
20,134,AGUL,ST,70000,70000,100.00
20,135,AHL,EQ,75450,46126,61.13
20,136,AHLADA,EQ,29103,21193,72.82
20,137,AHLEAST,EQ,27193,18337,67.43
20,138,AHLUCONT,EQ,38803,21869,56.36
20,139,AIAENG,EQ,26218,18019,68.73
20,140,AILIMITED,SM,12000,12000,100.00
20,141,AIROLAM,EQ,16859,11661,69.17
20,142,AIRTELPP,E1,1246724,972093,77.97
20,143,AISL,SM,12000,8400,70.00
20,144,AJANTPHARM,EQ,55956,35627,63.67
20,145,AJMERA,EQ,84890,34502,40.64
20,146,AJOONI,EQ,477194,312244,65.43
20,147,AKANKSHA,SM,98000,80000,81.63
20,148,AKASH,EQ,78857,64749,82.11
20,149,AKG,EQ,28821,25537,88.61
20,150,AKZOINDIA,EQ,13717,8006,58.37
20,151,ALBERTDAVD,EQ,7561,5102,67.48
20,152,ALEMBICLTD,EQ,561859,270122,48.08
20,153,ALICON,EQ,8281,4641,56.04
20,154,ALKALI,EQ,13976,9311,66.62
20,155,ALKEM,EQ,314802,222431,70.66
20,156,ALKYLAMINE,EQ,35962,14498,40.31
20,157,ALLCARGO,EQ,1270860,529231,41.64
20,158,ALLETEC,SM,44800,40800,91.07
20,159,ALLSEC,EQ,21543,11410,52.96
20,160,ALPA,EQ,39785,25777,64.79
20,161,ALPEXSOLAR,SM,133200,97200,72.97
20,162,ALPHA,EQ,370724,303172,81.78
20,163,ALPHAETF,EQ,42444,35782,84.30
20,164,ALPHAGEO,EQ,80372,30995,38.56
20,165,ALPL30IETF,EQ,150250,135636,90.27
20,166,ALUWIND,ST,276000,231000,83.70
20,167,AMBER,EQ,39824,16453,41.31
20,168,AMBICAAGAR,EQ,10480,5843,55.75
20,169,AMBIKCO,EQ,5397,2951,54.68
20,170,AMBUJACEM,EQ,4944023,1626239,32.89
20,171,AMDIND,EQ,51238,20459,39.93
20,172,AMEYA,SM,8000,4000,50.00
20,173,AMIABLE,SM,3200,3200,100.00
20,174,AMIORG,EQ,149677,84827,56.67
20,175,AMJLAND,EQ,64060,31810,49.66
20,176,AMNPLST,EQ,7775,3938,50.65
20,177,AMRUTANJAN,EQ,28347,18239,64.34
20,178,ANANDRATHI,EQ,54528,27488,50.41
20,179,ANANTRAJ,EQ,802186,372680,46.46
20,180,ANDHRAPAP,EQ,111891,69741,62.33
20,181,ANDHRSUGAR,EQ,156742,74956,47.82
20,182,ANGELONE,EQ,2686390,1092895,40.68
20,183,ANIKINDS,EQ,84428,63442,75.14
20,184,ANKITMETAL,EQ,42364,33550,79.19
20,185,ANLON,SM,26800,26400,98.51
20,186,ANMOL,EQ,132843,75658,56.95
20,187,ANNAPURNA,SM,34000,25500,75.00
20,188,ANUP,EQ,14357,9264,64.53
20,189,ANURAS,EQ,112371,71555,63.68
20,190,APARINDS,EQ,101204,50120,49.52
20,191,APCL,EQ,7134,4767,66.82
20,192,APCOTEXIND,EQ,43050,17254,40.08
20,193,APEX,EQ,53699,25086,46.72
20,194,APLAPOLLO,EQ,310359,181081,58.35
20,195,APLLTD,EQ,174076,91029,52.29
20,196,APOLLO,EQ,637836,367716,57.65
20,197,APOLLOHOSP,EQ,518459,199012,38.39
20,198,APOLLOPIPE,EQ,21296,12346,57.97
20,199,APOLLOTYRE,EQ,1826053,643356,35.23
20,200,APOLSINHOT,EQ,2813,2211,78.60
20,201,APS,SM,108000,84000,77.78
20,202,APTECHT,EQ,95702,43998,45.97
20,203,APTUS,EQ,2991204,2812804,94.04
20,204,ARABIAN,SM,8000,8000,100.00
20,205,ARCHIDPLY,EQ,106652,70250,65.87
