MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AC,IBULHSGFIN,SEC RE NCD 9.25% SR.II,       955.00,       955.00,       955.00,       955.00,       955.00,                     9550.00,10, ,1,      1127.99,       903.00
N,AG,IBULHSGFIN,SEC RE NCD SR.III,      1030.71,      1055.00,      1055.00,      1055.00,      1055.00,                     9495.00,9, ,1,      1099.00,       880.10
N,AJ,IBULHSGFIN,SEC RE NCD SR.VI,      1042.00,      1015.95,      1032.90,      1015.95,      1032.90,                     4097.70,4, ,2,      1080.00,       820.20
N,AN,IBULHSGFIN,SEC RE NCD 9.71% SR.VIII,       860.00,       860.00,       950.00,       860.00,       950.00,                   538626.44,576, ,11,       999.00,       800.00
N,BF,IBULHSGFIN,SEC RE NCD 9.65% SR I,       986.00,      1004.67,      1004.67,      1004.67,      1004.67,                    11051.37,11, ,1,      1029.00,       910.20
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       825.45,       929.99,       929.99,       886.00,       915.00,                    89365.90,98, ,8,      1038.00,       815.00
N,N0,IIFLSAMFIN,SEC RE NCD 9.21% SR 1,       978.00,       978.00,       978.00,       976.00,       978.00,                   156200.00,160, ,4,      1050.00,       934.01
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       248.00,       250.00,       250.50,       250.00,       250.50,                     8000.50,32, ,2,       265.98,       242.78
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       995.99,       981.00,       995.99,       975.02,       985.00,                   122292.54,123, ,6,      1007.00,       960.49
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       250.00,       253.15,       253.15,       253.15,       253.15,                    30124.85,119, ,3,       263.74,       240.00
N,N1,NABARD,7.35% TAX FREE TRI SRIIA,      1092.00,      1188.00,      1188.00,      1105.00,      1146.50,                    11465.00,10, ,2,      1443.89,      1005.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       301.80,       301.10,       302.75,       301.10,       301.75,                   212171.55,703, ,14,       316.90,       295.00
