Latency in microseconds observed for '16-APR-2024'
Segment,Min,Mean,50%ile,90%ile,99%ile,Max,No. of Order Messages (Million msgs)
CM,44.880,178.349,66.352,156.133,505.146,871414,675.46Mmsgs

"Note :- Latency is measured as the complete round trip for an order message (includes new, modification and cancel) within exchange trading infrastructure wall to wall (includes network and application firewalls to the matching engine and back)"
