Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18072024,2120029382,0002528
Trade Date <18-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,9,9,100.00
20,2,0MOFSL27,N3,50,50,100.00
20,3,1003ISFL28,N4,200,200,100.00
20,4,1015ECL29,NR,138,134,97.10
20,5,1015UCL24,N3,16,16,100.00
20,6,1018GS2026,GS,5365,4958,92.41
20,7,1025IHF34A,ZT,10,10,100.00
20,8,1025UCL25,N8,10,10,100.00
20,9,1049DLS25A,Y5,5,5,100.00
20,10,1049DLSL25,NX,3,2,66.67
20,11,1050IIFL29,ND,10,10,100.00
20,12,1050NFL26,N7,265,255,96.23
20,13,1050UCL25,N7,6,6,100.00
20,14,105IIFL29,N7,127,127,100.00
20,15,105UCL2026,NB,200,200,100.00
20,16,1060ECL29,NS,18,18,100.00
20,17,1075IHF33A,N2,151,100,66.23
20,18,1090NFL26,NB,10,10,100.00
20,19,10CAGL27,N5,143,143,100.00
20,20,10IIFL28,N4,2576,2127,82.57
20,21,10IIFL28A,NE,6,6,100.00
20,22,10IIFL29,N6,105,55,52.38
20,23,10NFL25,N9,59,59,100.00
20,24,10NIDO26,N6,317,317,100.00
20,25,182D010824,TB,700,500,71.43
20,26,182D011124,TB,100,100,100.00
20,27,182D080824,TB,300,300,100.00
20,28,182D090125,TB,100,100,100.00
20,29,182D150824,TB,100,100,100.00
20,30,182D220824,TB,200,100,50.00
20,31,20MICRONS,EQ,143793,72527,50.44
20,32,360ONE,EQ,1423067,1016371,71.42
20,33,364D050924,TB,5000,5000,100.00
20,34,364D110425,TB,800,800,100.00
20,35,364D190625,TB,12000,12000,100.00
20,36,364D200225,TB,600,600,100.00
20,37,364D250724,TB,2000,2000,100.00
20,38,364D290525,TB,7800,7800,100.00
20,39,364D311024,TB,2000,2000,100.00
20,40,3IINFOLTD,EQ,1397875,497937,35.62
20,41,3MINDIA,EQ,2711,1109,40.91
20,42,3PLAND,EQ,12583,9464,75.21
20,43,522GS2025,GS,5002,5000,99.96
20,44,563GS2026,GS,1,1,100.00
20,45,574GS2026,GS,2,2,100.00
20,46,5PAISA,EQ,142515,78116,54.81
20,47,610GS2031,GS,1000,1000,100.00
20,48,63MOONS,EQ,108041,71652,66.32
20,49,654GS2032,GS,3001,3001,100.00
20,50,667GS2050,GS,2500,2500,100.00
20,51,676GS2061,GS,2,1,50.00
20,52,689GS2025,GS,402,402,100.00
20,53,695GS2061,GS,1,1,100.00
20,54,699GS2026,GS,52000,52000,100.00
20,55,699GS2051,GS,1001,1001,100.00
20,56,702GS2027,GS,100,100,100.00
20,57,702GS2031,GS,300,300,100.00
20,58,704GS2029,GS,700,700,100.00
20,59,704IRFC28,N6,13,13,100.00
20,60,706GS2028,GS,105304,105304,100.00
20,61,710GS2029,GS,12710,12303,96.80
20,62,716GS2050,GS,540,540,100.00
20,63,717GS2030,GS,6829,6729,98.54
20,64,718GS2033,GS,2884,2884,100.00
20,65,718GS2037,GS,172606,172505,99.94
20,66,71GS2034,GS,200,200,100.00
20,67,723GS2039,GS,10,10,100.00
20,68,725GS2063,GS,12126,12025,99.17
20,69,726GS2032,GS,3201,3201,100.00
20,70,726GS2033,GS,7000,7000,100.00
20,71,727GS2026,GS,371,371,100.00
20,72,732GS2030,GS,700,600,85.71
20,73,732IRFC25,NI,50,50,100.00
20,74,733GS2026,GS,51103,51103,100.00
20,75,734GS2064,GS,606,606,100.00
20,76,736GS2052,GS,109113,109112,100.00
20,77,736NTPC25D,NB,14,7,50.00
20,78,737GS2028,GS,2863,2863,100.00
20,79,738GS2027,GS,268021,251242,93.74
20,80,739NHAI26,N8,52,52,100.00
20,81,73GS2053,GS,1002950,1002900,100.00
20,82,741GS2036,GS,241400,241400,100.00
20,83,746GS2073,GS,1043,1043,100.00
20,84,74GS2062,GS,5,5,100.00
20,85,751HUDCO28,N5,1154,554,48.01
20,86,753IRFC30,NJ,1,1,100.00
20,87,754GS2036,GS,557667,553644,99.28
20,88,757GS2033,GS,1008,1008,100.00
20,89,760PFCL35,N3,72,72,100.00
20,90,762BR31,SG,100,100,100.00
20,91,764HUDCO31,N8,85,75,88.24
20,92,764IRFC31,NO,1700,1200,70.59
20,93,764NABAR31,N2,684,682,99.71
20,94,767AS32,SG,100,100,100.00
20,95,769NHAI31,NE,268,268,100.00
20,96,76NHAI31,NA,1459,1459,100.00
20,97,772GS2055,GS,1,1,100.00
20,98,774IREDA31,N7,17,17,100.00
20,99,777PN33,SG,100,100,100.00
20,100,79NHIT35,N1,1567,1367,87.24
20,101,79NHIT40,N2,386,386,100.00
20,102,79NHIT47,N3,941,937,99.57
20,103,805ABFL28,N2,1,1,100.00
20,104,810IRFC27,N2,1150,642,55.83
20,105,812REC27,NI,3090,3090,100.00
20,106,820IIFL27,N9,50,50,100.00
20,107,825IIFL25,N7,24,24,100.00
20,108,826GS2027,GS,100,100,100.00
20,109,829LTF24,NL,1,1,100.00
20,110,82HUDCO27,N2,7943,6137,77.26
